step,max_kl,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,collisions,collisions_human,fuel,circumference,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,value_loss,policy_loss,final_policy_loss,i_scale,kl,entropy,gd_time,total_time
237,0.01,0.0001,5.81089,0,0,0,0,0,0,0,0,640,-0.0010597,0.173799,0.00512328,-0.168675,-4.66003,0.293808,0.0144592,0.0833401,0.0779842,0,0.00961996,1.40578,0.422426,3958.79
238,0.01,0.0001,10.9299,1667.33,7.87792,7.76169,3.0428,7.8809,0.666667,0.333333,1177.36,640,6.57506e-05,0.171854,0.131685,-0.0401326,-3.53533,0.32242,0.00136011,-0.0310474,-0.0326225,0,0.00583554,1.38258,0.305974,3971.76
239,0.01,0.0001,11.983,2000,7.91751,8.11908,3.50223,7.91235,0,0,1548.54,640,0.000294957,0.170867,0.159694,-0.0120028,-3.60423,0.311282,0.000709301,0.0120029,0.0105599,0,0.00842096,1.38142,0.304502,3984.9
240,0.01,0.0001,11.6516,2000,7.86592,7.83918,1.54956,7.8666,0,0,1209.48,640,0.000168038,0.170781,0.176219,0.00515865,-2.62855,0.294801,0.000367452,-0.00515865,-0.00583097,0,0.00555949,1.29683,0.348538,3997.69
241,0.01,0.0001,11.7292,2000,8.08592,8.03913,1.78774,8.08712,0,0,1155.76,640,0.000439934,0.170365,0.179177,0.00835488,-2.37726,0.310212,0.000490071,-0.00835488,-0.00957683,0,0.00674838,1.29992,0.325711,4010.57
242,0.01,0.0001,6.01994,0,0,0,0,0,0,0,0,640,-0.00113942,0.170457,0.00335651,-0.1671,-5.23055,0.298223,0.00862897,0.0367145,0.0317536,0,0.00645102,1.23594,0.307816,4029.84
243,0.01,0.0001,11.6945,2000,8.22084,8.24649,1.81613,8.22018,0,0,1164.08,640,0.000433237,0.169247,0.183149,0.0136113,-1.22073,0.297188,0.000467698,-0.0117827,-0.01256,0,0.00728562,1.1881,0.305778,4042.68
244,0.01,0.0001,17.7377,2000,7.898,7.71141,2.4143,7.90279,0,0,1318.98,640,0.0001594,0.169531,0.155963,-0.0143302,-2.97958,0.303362,0.000670152,0.0143302,0.0127691,0,0.00907393,1.21884,0.309037,4061.54
245,0.01,0.0001,11.7179,2000,7.84815,7.76042,1.16146,7.8504,0,0,1132.92,640,8.29405e-05,0.167724,0.179527,0.0117168,-2.39531,0.303437,0.000451466,-0.0117168,-0.0128505,0,0.00315072,1.20311,0.314738,4074.39
246,0.01,0.0001,11.6676,2000,7.46361,7.57662,1.53118,7.46071,0,0,1235.34,640,-0.000295352,0.168274,0.179641,0.0114677,-2.59718,0.306259,0.000392001,-0.0114677,-0.0126248,0,0.00797709,1.21269,0.316878,4087.19
247,0.01,0.0001,11.6679,2000,7.95444,7.79474,1.9316,7.95853,0,0,1275.19,640,-4.40719e-06,0.167899,0.170311,0.00219616,-1.97288,0.36032,0.000348193,-0.00219616,-0.00302094,0,0.00679303,1.25442,0.344171,4100.08
248,0.01,0.0001,11.7772,2000,7.91015,8.04753,1.82431,7.90662,0,0,1286.07,640,0.000274001,0.16678,0.189407,0.0226772,-1.15412,0.375894,0.000804911,-0.0226772,-0.0243079,0,0.00864514,1.25017,0.364069,4113.21
249,0.01,0.0001,11.7224,2000,7.91937,7.74934,1.44392,7.92373,0,0,1255.11,640,0.000141355,0.167831,0.172383,0.0042427,-1.83153,0.309747,0.00035293,-0.0042427,-0.00482242,0,0.00832677,1.29937,0.357419,4126.09
250,0.01,0.0001,12.069,2000,8.16713,8.21001,1.92107,8.16603,0,0,1225.19,640,0.00028347,0.167823,0.186823,0.0189726,-2.43832,0.317183,0.00074284,-0.0189726,-0.0205504,0,0.00568217,1.32932,0.320112,4139.31
251,0.01,0.0001,11.6648,2000,8.06906,8.10186,1.718,8.06822,0,0,1289.26,640,0.00021952,0.167836,0.196724,0.029084,-2.50875,0.322227,0.00118165,-0.029084,-0.0365085,0,0.00918674,1.37879,0.337993,4152.14
252,0.01,0.0001,11.658,2000,7.74167,7.90619,2.08135,7.73745,0,0,1322.48,640,4.78496e-05,0.168282,0.182591,0.0143427,-2.68628,0.311919,0.000560014,-0.0143427,-0.015081,0,0.00747738,1.34021,0.320605,4165.02
253,0.01,0.0001,11.6548,2000,8.07508,7.9018,1.63973,8.07952,0,0,1305.85,640,8.93269e-05,0.169617,0.179759,0.00997649,-1.9817,0.311779,0.000414244,-0.00997649,-0.0110131,0,0.00846201,1.28012,0.31894,4177.84
254,0.01,0.0001,11.9761,2000,7.78003,7.84811,1.86512,7.77828,0,0,1193.84,640,1.41162e-05,0.169052,0.163487,-0.00600385,-2.94727,0.315239,0.000389283,0.00600385,0.00471259,0,0.00864653,1.31339,0.325752,4191
255,0.01,0.0001,11.95,2000,7.85783,7.99736,1.77945,7.85425,0,0,1209.99,640,0.000136126,0.16981,0.17733,0.00726792,-2.43634,0.314403,0.000388102,-0.00726792,-0.00870695,0,0.00688981,1.3312,0.317952,4204.11
256,0.01,0.0001,17.4767,2000,8.24099,8.22294,2.10584,8.24146,0,0,1331.85,640,0.000230029,0.170868,0.179288,0.00812285,-1.35764,0.314036,0.000485615,-0.00812286,-0.00861339,0,0.0077454,1.3264,0.354242,4222.77
257,0.01,0.0001,11.7598,2000,7.86302,7.77771,1.72615,7.86521,0,0,1287.05,640,0.0001218,0.171162,0.195347,0.0243315,-2.21017,0.316907,0.000935206,-0.0243315,-0.0256851,0,0.00960561,1.28208,0.320355,4235.71
258,0.01,0.0001,11.671,2000,8.25013,8.42006,2.37211,8.24578,0,0,1352.82,640,0.000416427,0.171851,0.173978,0.00150693,-1.4572,0.316386,0.00037651,-0.00150693,-0.00235812,0,0.00875123,1.27612,0.321718,4248.52
259,0.01,0.0001,11.6848,2000,7.97257,7.97153,1.53139,7.9726,0,0,1250.74,640,9.62581e-05,0.172969,0.186975,0.0139612,-3.33791,0.318495,0.000580897,-0.0139612,-0.0154849,0,0.00942498,1.30294,0.325449,4261.36
260,0.01,0.0001,11.6163,2000,7.9535,7.79149,1.51783,7.95765,0,0,1258.15,640,8.07414e-05,0.173375,0.185068,0.0116293,-2.26081,0.318421,0.000453487,-0.0116293,-0.0124984,0,0.00930166,1.30865,0.321931,4274.14
261,0.01,0.0001,11.6454,2000,8.18727,8.14633,2.27236,8.18832,0,0,1330.09,640,0.000163969,0.173919,0.209001,0.0354487,-2.07062,0.366209,0.00163098,-0.0354487,-0.0375941,1,0.00248651,1.34055,0.333153,4286.99
262,0.01,0.0001,11.6355,2000,8.28362,7.97042,2.09886,8.29165,0,0,1312.94,640,0.000272462,0.175993,0.19297,0.0169076,-0.996601,0.343178,0.00066787,-0.0169076,-0.0194172,0,0.00645577,1.37613,0.415674,4299.95
263,0.01,0.0001,11.9946,2000,7.75243,7.59666,2.44421,7.75643,0,0,1454.6,640,6.52984e-05,0.176126,0.195392,0.0194057,-2.46756,0.325388,0.000752192,-0.0194057,-0.0199829,0,0.00749391,1.33016,0.342394,4313.2
264,0.01,0.0001,11.9751,2000,7.85692,7.86702,1.79401,7.85666,0,0,1307.39,640,0.000157002,0.176735,0.186516,0.00962335,-2.34534,0.357905,0.000414799,-0.00962335,-0.0105338,0,0.00872395,1.36721,0.329905,4326.4
265,0.01,0.0001,11.7101,2000,8.09455,8.12245,2.0715,8.09384,0,0,1360.87,640,0.000157285,0.179846,0.198948,0.0191346,-3.55818,0.350176,0.000811315,-0.0191346,-0.0208933,0,0.0090394,1.32719,0.327419,4339.38
266,0.01,0.0001,11.6721,2000,8.18618,8.25733,1.98669,8.18436,0,0,1200,640,0.000426275,0.179362,0.16534,-0.015074,-1.14885,0.319147,0.0005748,0.015074,0.0136794,0,0.00911147,1.32064,0.383476,4352.33
267,0.01,0.0001,11.9802,2000,8.10238,7.88098,1.75496,8.10805,0,0,1230.11,640,0.000228724,0.181167,0.195716,0.0144715,-1.72685,0.327689,0.000602271,-0.0144715,-0.0151597,0,0.00737418,1.25677,0.334331,4365.54
268,0.01,0.0001,17.9412,2000,8.1397,8.17281,2.0945,8.13885,0,0,1425.36,640,0.000262029,0.182043,0.204275,0.0223089,-2.69562,0.322561,0.00091799,-0.0223089,-0.0313632,0,0.008064,1.32878,0.329331,4384.65
269,0.01,0.0001,11.7346,2000,7.81412,7.9405,1.54936,7.81088,0,0,1284.31,640,8.80094e-05,0.18275,0.199264,0.0165,-3.10554,0.322779,0.000600456,-0.0165,-0.0173571,0,0.00694382,1.27613,0.332628,4397.59
270,0.01,0.0001,11.8298,2000,8.09137,7.99224,1.51714,8.09391,0,0,1215.47,640,4.08278e-05,0.183935,0.188215,0.00404653,-3.20916,0.330781,0.000431628,-0.00404653,-0.0053116,0,0.00859545,1.2718,0.335906,4410.67
271,0.01,0.0001,11.6813,2000,8.27382,8.48796,1.82535,8.26832,0,0,1306.38,640,0.000403162,0.18474,0.20238,0.0174343,-1.43739,0.401021,0.000671657,-0.0174343,-0.0182668,0,0.00907433,1.18218,0.377091,4423.67
272,0.01,0.0001,11.6894,2000,7.84966,8.01805,1.50233,7.84535,0,0,1126.9,640,0.000163753,0.184493,0.180177,-0.00486822,-2.51398,0.406552,0.000372386,0.00486822,0.00426421,0,0.00859003,1.14532,0.358712,4436.7
273,0.01,0.0001,11.7225,2000,7.82209,7.64749,2.28643,7.82656,0,0,1315.62,640,-6.16548e-05,0.188773,0.173823,-0.0155873,-4.8842,0.353857,0.000719157,0.0155873,0.0140287,0,0.00781206,1.20551,0.428232,4449.76
274,0.01,0.0001,11.7264,2000,7.98759,7.80009,1.84788,7.9924,0,0,1154.12,640,0.000159428,0.188872,0.193717,0.00462192,-1.61227,0.335543,0.000420382,-0.00462192,-0.00524561,0,0.00761468,1.18317,0.396095,4462.82
275,0.01,0.0001,12.0836,2000,8.02549,8.02917,1.64246,8.02539,0,0,1167.12,640,0.000184043,0.187845,0.207341,0.0195459,-2.9348,0.336461,0.000757096,-0.019546,-0.0209696,0,0.00654359,1.20281,0.338126,4476.16
276,0.01,0.0001,11.6853,2000,8.17776,8.23463,1.02125,8.1763,0,0,1138.12,640,0.00021461,0.188656,0.21246,0.0238577,-2.91383,0.336201,0.00095984,-0.0238577,-0.0247137,0,0.00824146,1.12598,0.368867,4489.12
277,0.01,0.0001,11.6506,2000,8.3634,8.34546,1.6812,8.36385,0,0,1263.51,640,0.000567489,0.190807,0.213848,0.0229154,-1.06887,0.366824,0.000937398,-0.0229154,-0.0245485,0,0.00941317,1.11057,0.411003,4502.12
278,0.01,0.0001,11.7271,2000,8.1422,8.14904,1.43511,8.14203,0,0,1065.17,640,0.000349316,0.189915,0.225305,0.0357218,-1.34636,0.339683,0.00163403,-0.0357218,-0.0376074,0,0.00900202,1.00422,0.345636,4515.16
279,0.01,0.0001,11.6703,2000,8.05197,7.9867,1.39403,8.05364,0,0,1099.55,640,0.00034026,0.191905,0.216438,0.024618,-2.4559,0.408243,0.0010271,-0.024618,-0.025814,0,0.00796273,0.97754,0.347733,4528.13
280,0.01,0.0001,17.9013,2000,8.1187,7.95297,1.05121,8.12295,0,0,1009.8,640,0.000177907,0.193112,0.198834,0.00549168,-1.97541,0.353312,0.000457158,-0.00549168,-0.00613212,0,0.00703981,0.922182,0.343943,4547.3
281,0.01,0.0001,11.6534,2000,7.95949,8.02834,1.50905,7.95773,0,0,1030.53,640,0.000236138,0.194548,0.177403,-0.0180729,-2.61308,0.364482,0.000721486,0.0180729,0.016525,0,0.00992258,0.942299,0.437159,4560.33
282,0.01,0.0001,10.8204,1596,7.82561,7.83397,3.01052,7.82539,2,1,1158.03,640,0.000135003,0.198577,0.0190214,-0.179556,-3.51474,0.339109,0.0158407,0.0860672,0.081898,0,0.00963535,1.04599,0.457925,4584.73
283,0.01,0.0001,11.839,2000,7.90988,7.9458,1.96365,7.90896,0,0,1216,640,0.000235545,0.196808,0.200047,0.00282821,-5.08463,0.340156,0.000480136,-0.00758366,-0.00853729,0,0.00541815,1.11789,0.441781,4598.09
284,0.01,0.0001,11.7897,2000,7.57845,7.40024,3.36745,7.58302,0,0,1549.05,640,4.36742e-05,0.198268,0.168436,-0.0308761,-6.43148,0.338098,0.00165916,0.0308761,0.0292826,0,0.00995241,1.20464,0.353812,4611.23
285,0.01,0.0001,11.702,2000,8.32169,8.24154,1.50138,8.32374,0,0,1253.07,640,0.0004956,0.19619,0.222052,0.0258453,-2.25159,0.36561,0.00118297,-0.0258453,-0.0269645,0,0.0078612,1.12678,0.374341,4624.27
286,0.01,0.0001,11.7433,2000,8.36212,8.39756,1.80577,8.36121,0,0,1204.62,640,0.000504837,0.195458,0.171068,-0.0256941,-2.1701,0.340709,0.00116981,0.0256941,0.0233325,0,0.00764868,1.04049,0.358527,4637.32
287,0.01,0.0001,11.9679,2000,8.19713,7.95303,0.739145,8.20339,0,0,933.172,640,0.000314664,0.1952,0.209947,0.0146472,-0.909672,0.344715,0.00057448,-0.0146472,-0.0158177,0,0.00910385,0.924437,0.351103,4650.58
288,0.01,0.0001,11.6485,2000,8.35925,8.24937,1.15217,8.36207,0,0,1253.88,640,0.0004704,0.195594,0.224058,0.0284951,-1.99017,0.348412,0.00125514,-0.0284951,-0.0305455,0,0.00874984,0.904988,0.358701,4663.54
289,0.01,0.0001,11.6974,2000,8.44549,8.39183,1.69656,8.44686,0,0,1178.59,640,0.000576862,0.195627,0.235024,0.0396967,-1.11094,0.34496,0.00204658,-0.0396968,-0.0402069,0,0.00525974,0.907062,0.355148,4676.49
290,0.01,0.0001,11.6574,2000,8.06928,8.1801,1.88169,8.06644,0,0,1232.63,640,0.000246129,0.198417,0.215148,0.0166219,-3.05733,4.97005,0.000713957,-0.0166219,-0.0175084,0,0.00934645,1.02139,0.4266,4694.13
291,0.01,0.0001,11.7746,2000,7.48163,7.26564,2.02981,7.48717,0,0,1327.15,640,-0.000111221,0.199591,0.206632,0.00699148,-11.1113,0.432117,0.000709429,-0.00699148,-0.0078106,0,0.00663188,1.04064,0.441454,4707.46
292,0.01,0.0001,18.4726,2000,7.44794,7.25547,3.46358,7.45288,0,0,1621.46,640,-1.69097e-05,0.199185,0.176747,-0.0232159,-6.03049,0.381373,0.00127236,0.0232159,0.0222336,0,0.00553257,1.01161,0.443187,4727.42
293,0.01,0.0001,11.7317,2000,8.1475,8.25666,1.16626,8.1447,0,0,1107.88,640,0.00040633,0.197751,0.216073,0.01816,-1.7523,0.346473,0.000692985,-0.01816,-0.0188466,0,0.00420053,0.967479,0.407486,4740.51
294,0.01,0.0001,10.6731,1567,7.39582,7.49263,3.04329,7.39334,2,1,1104.96,640,-0.000163052,0.199527,0.0130949,-0.186433,-10.4779,0.429166,0.0176241,0.0707884,0.0666597,0,0.00939967,0.962933,0.438525,4764.83
295,0.01,0.0001,11.8029,2000,8.31789,8.28864,1.47445,8.31864,0,0,1189.69,640,0.000341474,0.198906,0.233808,0.0352186,-1.97238,0.351051,0.00176153,-0.0371459,-0.0380826,0,0.00603676,0.957533,0.360079,4778.1
296,0.01,0.0001,11.69,2000,7.9955,8.1347,1.08628,7.99193,0,0,1118.11,640,0.000225105,0.197254,0.222403,0.0252583,-3.50223,0.369034,0.00101433,-0.0252583,-0.0265302,0,0.00714835,0.947507,0.355436,4791.08
297,0.01,0.0001,11.9454,2000,8.1965,8.24058,2.10002,8.19537,0,0,1184.83,640,0.000426661,0.198374,0.233745,0.035679,-1.5274,0.379476,0.00172467,-0.035679,-0.0375133,0,0.0091812,0.937802,0.364353,4804.35
298,0.01,0.0001,11.8742,2000,8.52653,8.52741,1.35987,8.52651,0,0,1207.8,640,0.000670445,0.198518,0.225557,0.0269475,-0.99906,0.352465,0.00118225,-0.0269475,-0.0274633,0,0.00497401,0.879724,0.392461,4817.54
299,0.01,0.0001,11.7763,2000,8.06948,8.18545,1.46241,8.06651,0,0,1071.51,640,0.000320936,0.197913,0.209597,0.0114043,-2.83857,0.357502,0.000557712,-0.0114043,-0.0119306,0,0.0031203,0.861538,0.362578,4830.68
300,0.01,0.0001,11.7454,2000,7.8867,7.93582,1.03186,7.88544,0,0,1118.9,640,0.000168925,0.201324,0.219219,0.0178837,-3.18316,0.421794,0.000667103,-0.0178837,-0.0185912,0,0.00769906,0.878482,0.367522,4843.8
301,0.01,0.0001,11.7,2000,7.8774,7.88044,1.22044,7.87733,0,0,1002.04,640,0.00025166,0.201202,0.211942,0.0105465,-3.3693,0.357986,0.000551379,-0.0105465,-0.0116161,0,0.00573529,0.821143,0.400846,4856.87
302,0.01,0.0001,11.7766,2000,8.30311,8.21466,1.25305,8.30538,0,0,1073.4,640,0.000531193,0.202775,0.224125,0.021286,-0.941706,0.439082,0.000915365,-0.021286,-0.0228669,0,0.00878953,0.821327,0.452958,4870.16
303,0.01,0.0001,11.9102,2000,8.52544,8.51168,1.38209,8.52579,0,0,1174.78,640,0.000596903,0.204417,0.247925,0.0438937,-0.877527,0.388454,0.00236377,-0.0438937,-0.0449618,0,0.00620718,0.831483,0.425927,4883.53
304,0.01,0.0001,11.7942,2000,8.03284,8.04015,1.66138,8.03265,0,0,1078.87,640,0.0002849,0.20612,0.230089,0.0240856,-1.84691,0.356003,0.00099093,-0.0240856,-0.0249108,0,0.00529723,0.759851,0.405442,4896.66
305,0.01,0.0001,18.3623,2000,8.23559,8.20256,1.18697,8.23644,0,0,1074.64,640,0.00019998,0.208354,0.224189,0.0157215,-2.0642,0.360175,0.00067584,-0.0157215,-0.0162367,0,0.0081255,0.774629,0.365607,4916.34
306,0.01,0.0001,11.728,2000,8.50948,8.51593,0.782361,8.50932,0,0,1117.5,640,0.000570266,0.208242,0.23406,0.0257405,-1.21443,0.357022,0.00111461,-0.0257405,-0.0272081,0,0.00905586,0.662292,0.366277,4929.36
307,0.01,0.0001,11.8514,2000,8.24133,8.23529,0,8.24149,0,0,1206.87,640,0.000336303,0.209416,0.226291,0.0167436,-2.29813,0.357011,0.000721093,-0.0167436,-0.0174707,0,0.00828886,0.560252,0.364351,4942.51
308,0.01,0.0001,12.3728,2000,8.16308,8.08377,0.960118,8.16511,0,0,1047.88,640,0.000256986,0.21152,0.224622,0.0129129,-2.17276,0.363409,0.000564744,-0.0129129,-0.0132964,0,0.00613486,0.62483,0.37335,4956.26
309,0.01,0.0001,11.6355,2000,8.02201,7.82624,1.23631,8.02703,0,0,1081.53,640,0.000172145,0.213767,0.217312,0.00320094,-2.61122,0.358545,0.000438366,-0.00320094,-0.0047752,0,0.00752057,0.668071,0.365843,4969.19
310,0.01,0.0001,11.6468,2000,7.94333,7.92744,1.04356,7.94373,0,0,1044.32,640,0.000104746,0.214946,0.224258,0.00918767,-4.31154,0.410687,0.0005418,-0.00918767,-0.0104533,0,0.00196487,0.67778,0.375072,4982.25
311,0.01,0.0001,11.9361,2000,8.02274,7.96678,1.05224,8.02417,0,0,1017.16,640,0.000145883,0.217299,0.221478,0.00388057,-3.81192,0.360195,0.000497891,-0.00388057,-0.00466457,0,0.00398769,0.639518,0.370258,4995.5
312,0.01,0.0001,11.7345,2000,8.27767,8.3624,0.818273,8.27549,0,0,1175.39,640,0.000472536,0.219044,0.239186,0.0199864,-1.66485,0.366218,0.000822465,-0.0199864,-0.0205922,0,0.00180168,0.656191,0.370348,5008.55
313,0.01,0.0001,11.9163,2000,8.30564,8.35691,1.25204,8.30432,0,0,1160.1,640,0.000471988,0.221124,0.243974,0.0227858,-2.20205,0.368186,0.00102446,-0.0227858,-0.0245967,0,0.00896206,0.693626,0.375275,5021.79
314,0.01,0.0001,11.8573,2000,8.05139,7.90723,1.89184,8.05508,0,0,1277.46,640,0.000334926,0.222275,0.235716,0.0132451,-3.18993,0.369165,0.000769721,-0.0132451,-0.0140143,0,0.0059447,0.648943,0.374795,5034.99
315,0.01,0.0001,11.8305,2000,8.328,8.36319,0.57179,8.3271,0,0,1306.28,640,0.00048535,0.223,0.251416,0.0284703,-1.46999,0.430808,0.00122037,-0.0284703,-0.0301218,0,0.00141333,0.634951,0.395782,5048.26
316,0.01,0.0001,11.8586,2000,8.23172,8.23529,0,8.23163,0,0,1185.33,640,0.000383547,0.225191,0.242166,0.0168276,-1.9004,0.450464,0.00071943,-0.0168276,-0.0177457,0,0.00912526,0.51863,0.403867,5061.63
317,0.01,0.0001,11.8612,2000,8.20479,8.20836,0.580454,8.2047,0,0,1028.99,640,0.000363676,0.226563,0.243944,0.017247,-2.10782,0.386926,0.000747672,-0.017247,-0.0179538,0,0.00850922,0.427195,0.39206,5074.88
318,0.01,0.0001,11.6912,2000,8.28134,8.33998,0.832422,8.27984,0,0,1019.87,640,0.000452858,0.229424,0.237661,0.00782151,-1.88586,0.37581,0.000549768,-0.00782151,-0.00821202,0,0.00838877,0.324904,0.400724,5087.97
319,0.01,0.0001,19.3353,2000,8.16176,8.12875,0.442529,8.1626,0,0,1056.53,640,0.00027113,0.230372,0.237526,0.00684963,-2.56014,0.403776,0.000512179,-0.00684963,-0.00831014,0,0.00796511,0.390055,0.38035,5108.69
320,0.01,0.0001,11.9932,2000,8.00929,7.89529,2.39564,8.01221,0,0,1321.06,640,0.000368942,0.234262,0.197864,-0.0378842,-4.87216,0.439142,0.00221245,0.0378842,0.0345117,0,0.00824626,0.303373,0.459561,5122.23
321,0.01,0.0001,11.767,2000,8.23172,8.23529,0,8.23163,0,0,1180.07,640,0.000378809,0.233789,0.2503,0.0163578,-2.09111,0.436469,0.000725858,-0.0163578,-0.0168111,0,0.00827038,0.200052,0.435128,5135.53
322,0.01,0.0001,11.8078,2000,8.22709,8.23529,0,8.22688,0,0,1195.79,640,0.000317771,0.234171,0.250344,0.016038,-2.46092,0.373899,0.000717923,-0.016038,-0.0164341,1,0.00251507,0.22838,0.383528,5148.71
323,0.01,0.0001,11.6951,2000,8.23171,8.23529,0,8.23162,0,0,1184.49,640,0.000376976,0.236149,0.252527,0.0162239,-2.14489,0.412576,0.000727384,-0.0162239,-0.016888,0,0.00762279,0.14698,0.442629,5161.89
324,0.01,0.0001,11.7312,2000,8.35983,8.36322,0.571933,8.35975,0,0,1091.99,640,0.000463738,0.237262,0.256435,0.0190199,-1.78346,0.373875,0.000838599,-0.0190199,-0.0192543,0,0.006795,0.145181,0.391611,5175.05
325,0.01,0.0001,13.8619,2000,8.23173,8.23529,0,8.23164,0,0,1180.23,640,-0.00300906,0.238918,0.26812,0.0290468,0.117068,0.0560551,0.00267332,-0.0290468,-0.0313137,1,0.00229756,0.170986,0.143147,
326,0.01,0.0001,11.6614,2000,8.12479,8.12876,0.442511,8.12468,0,0,942.156,640,0.000133353,0.240381,0.247916,0.00736371,-3.8906,0.0516851,0.000481378,-0.00736371,-0.00753732,0,0.00757315,0.179703,0.0621023,
327,0.01,0.0001,11.8214,2000,8.22608,8.11961,0.447632,8.22881,0,0,1074.35,640,0.000130056,0.242692,0.250868,0.00800845,-4.68385,0.0529375,0.000559536,-0.00800845,-0.00844815,1,0.00268044,0.229336,0.06863,
328,0.01,0.0001,11.6865,2000,8.23172,8.23529,0,8.23163,0,0,1180.91,640,0.000126798,0.243882,0.252455,0.00841485,-4.08368,0.0524766,0.000520231,-0.00841485,-0.00862382,1,0.00237149,0.283005,0.061291,
329,0.01,0.0001,11.931,2000,8.19231,8.23529,0,8.19121,0,0,1162.5,640,4.63805e-05,0.244255,0.25279,0.00840452,-4.67931,0.0553601,0.000528591,-0.00840452,-0.00858491,0,0.00592607,0.200302,0.0751278,
330,0.01,0.0001,11.568,2000,8.13902,8.12876,0.442511,8.13929,0,0,1026.96,640,-5.15019e-06,0.246195,0.245078,-0.00143797,-5.7987,0.0558436,0.000533822,0.00143797,0.000923628,0,0.00690858,0.126833,0.0686803,
331,0.01,0.0001,12.2041,2000,8.1462,8.12876,0.442517,8.14665,0,0,1005.11,640,-2.74458e-05,0.247607,0.254476,0.00672265,-4.94622,0.0574565,0.000504412,-0.00672265,-0.0075737,1,0.00265161,0.170102,0.0673373,
332,0.01,0.0001,11.5201,2000,8.13361,8.12876,0.442511,8.13373,0,0,1007.17,640,4.17679e-05,0.249356,0.248801,-0.00089547,-4.27147,0.0604954,0.000479606,0.00089547,0.000767428,0,0.00147091,0.192099,0.0733261,
333,0.01,0.0001,11.582,2000,8.19315,8.12876,0.442511,8.1948,0,0,1091.98,640,3.46933e-05,0.250647,0.259248,0.00849851,-4.06481,0.0576894,0.000549,-0.0084985,-0.00874809,0,0.00735973,0.12071,0.0562265,
334,0.01,0.0001,12.019,2000,8.23172,8.23529,0,8.23163,0,0,1181.34,640,9.94568e-05,0.251676,0.26049,0.00864998,-4.00433,0.0612242,0.000555598,-0.00864998,-0.00871064,0,0.00218533,0.086085,0.074194,
335,0.01,0.0001,12.1186,2000,8.19318,8.12876,0.442511,8.19484,0,0,1093.44,640,2.4755e-05,0.252865,0.261344,0.00837587,-4.11788,0.0733912,0.00055383,-0.00837587,-0.00860787,0,0.00629513,0.0407497,0.0866671,
336,0.01,0.0001,12.2175,2000,8.23172,8.23529,0,8.23162,0,0,1182.56,640,8.9068e-05,0.253882,0.262567,0.00851989,-4.05735,0.0731945,0.000561419,-0.00851989,-0.00861714,0,0.00854919,0.105442,0.0895259,
337,0.01,0.0001,11.4581,2000,8.23173,8.23529,0,8.23164,0,0,1181.64,640,8.52225e-05,0.254988,0.26359,0.00843631,-4.09569,0.0658746,0.000563872,-0.00843631,-0.00925793,0,0.0042081,0.0765984,0.0854526,
338,0.01,0.0001,11.7991,2000,8.23171,8.23529,0,8.23162,0,0,1181,640,7.89441e-05,0.256114,0.26463,0.00834945,-4.11332,0.0679088,0.000565611,-0.00834945,-0.00843433,1,0.00226418,0.107115,0.0931933,
339,0.01,0.0001,12.1066,2000,8.23172,8.23529,0,8.23163,0,0,1180.5,640,7.378e-05,0.257221,0.265656,0.008268,-4.14382,0.0674257,0.000568568,-0.008268,-0.00886386,0,0.00611599,0.0607349,0.0921526,
340,0.01,0.0001,11.6543,2000,8.23172,8.23529,0,8.23163,0,0,1179.92,640,6.91506e-05,0.258338,0.2667,0.00819465,-4.17065,0.0691733,0.00057114,-0.00819465,-0.00827403,1,0.00254088,0.0918384,0.0656283,
341,0.01,0.0001,11.9994,2000,8.23171,8.23529,0,8.23162,0,0,1181.11,640,6.50571e-05,0.259456,0.26775,0.00812654,-4.19769,0.070498,0.000573691,-0.00812654,-0.00824012,1,0.00236935,0.122043,0.0997787,
342,0.01,0.0001,11.6193,2000,8.23173,8.23529,0,8.23163,0,0,1179.35,640,6.1528e-05,0.260567,0.268789,0.00805386,-4.22865,0.0656395,0.000576477,-0.00805386,-0.00820768,1,0.00225551,0.150246,0.0629635,
343,0.01,0.0001,11.6349,2000,8.23548,8.23529,0,8.23548,0,0,1289.38,640,6.8483e-05,0.261331,0.270256,0.00876453,-3.47792,0.0727274,0.000551274,-0.00876452,-0.018528,0,0.00246288,0.175999,0.0981603,
344,0.01,0.0001,12.1233,2000,8.19223,8.23529,0,8.19113,0,0,1163.64,640,-1.35239e-05,0.26159,0.269682,0.00795247,-4.85383,0.0733528,0.000587022,-0.00795247,-0.00857841,0,0.00904739,0.230946,0.100015,
345,0.01,0.0001,11.6845,2000,8.22606,8.23529,0,8.22582,0,0,1202.72,640,-7.08144e-05,0.264232,0.269919,0.00550865,-4.88164,0.0944121,0.00055833,-0.00550865,-0.00610822,0,0.00467847,0.204392,0.0893965,
346,0.01,0.0001,11.463,2000,8.25276,8.23529,0,8.25321,0,0,1201.53,640,1.59777e-06,0.263901,0.272396,0.00835188,-4.18066,0.0770807,0.000568102,-0.00835189,-0.00905768,0,0.00877171,0.239443,0.088582,
347,0.01,0.0001,12.3616,2000,8.23857,8.23529,0,8.23865,0,0,1236.95,640,1.57491e-06,0.265668,0.273587,0.00775762,-4.13661,0.0769961,0.000569758,-0.00775762,-0.00858351,0,0.00829436,0.283115,0.0765483,
